DetailID,CommentID,CmtQty,movieId,TagId
6820,45521,2,26649,26649
6821,45522,1,26662,26662
6822,45522,1,26676,26676
6823,45522,3,26680,26680
6824,45522,1,26681,26681
6825,45522,1,26686,26686
6826,45522,1,26693,26693
6827,45522,1,26694,26694
6828,45522,2,26695,26695
6829,45522,1,26696,26696
6830,45522,1,26700,26700
6831,45522,1,26701,26701
6832,45522,1,26704,26704
6833,45522,3,26712,26712
6834,45522,5,26713,26713
6835,45522,1,26717,26717
6836,45522,1,26726,26726
6837,45522,3,26729,26729
6838,45522,2,26732,26732
6839,45523,2,26736,26736
6840,45524,2,26741,26741
6841,45524,2,26743,26743
6842,45524,2,26745,26745
6843,45524,4,26750,26750
6844,45524,2,26761,26761
6845,45524,2,26764,26764
6846,45524,4,26765,26765
6847,45524,4,26776,26776
6848,45524,2,26777,26777
6849,45524,2,26778,26778
6850,45524,2,26782,26782
6851,45524,1,26791,26791
6852,45524,2,26792,26792
6853,45524,2,26796,26796
6854,45525,3,26797,26797
6855,45525,2,26810,26810
6856,45525,2,26812,26812
6857,45525,2,26819,26819
6858,45525,2,26828,26828
6859,45525,2,26838,26838
6860,45526,1,26840,26840
6861,45526,2,26849,26849
6862,45526,1,26854,26854
6863,45526,1,26861,26861
6864,45527,1,26865,26865
6865,45527,2,26870,26870
6866,45527,1,26871,26871
6867,45527,3,26875,26875
6868,45527,5,26887,26887
6869,45527,4,26900,26900
6870,45527,3,26901,26901
6871,45527,3,26903,26903
6872,45527,3,26913,26913
6873,45527,2,26928,26928
6874,45527,5,26940,26940
6875,45527,3,26947,26947
6876,45527,3,26958,26958
6877,45527,1,26965,26965
6878,45527,4,26974,26974
6879,45527,1,26985,26985
6880,45527,1,26999,26999
6881,45527,3,27002,27002
6882,45527,3,27003,27003
6883,45527,4,27006,27006
6884,45527,2,27008,27008
6885,45527,1,27020,27020
6886,45527,6,27022,27022
6887,45527,3,27032,27032
6888,45527,1,27036,27036
6889,45528,1,27074,27074
6890,45529,4,27075,27075
6891,45529,6,27105,27105
6892,45529,3,27124,27124
6893,45529,9,27134,27134
6894,45529,4,27140,27140
6895,45529,6,27155,27155
6896,45529,8,27156,27156
6897,45529,4,27176,27176
6898,45529,1,27178,27178
6899,45529,5,27186,27186
6900,45529,2,27193,27193
6901,45529,4,27246,27246
6902,45529,3,27251,27251
6903,45529,1,27255,27255
6904,45529,6,27266,27266
6905,45529,3,27306,27306
6906,45529,4,27311,27311
6907,45529,3,27317,27317
6908,45529,2,27320,27320
6909,45529,5,27328,27328
6910,45529,2,27329,27329
6911,45530,1,27368,27368
6912,45531,1,27369,27369
6913,45531,1,27370,27370
6914,45531,1,27373,27373
6915,45531,2,27397,27397
6916,45531,2,27408,27408
6917,45531,1,27416,27416
6918,45532,1,27420,27420
6919,45532,3,27426,27426
6920,45532,2,27434,27434
6921,45532,2,27441,27441
6922,45532,1,27450,27450
6923,45532,3,27473,27473
6924,45532,2,27478,27478
6925,45532,3,27480,27480
6926,45532,1,27482,27482
6927,45532,4,27491,27491
6928,45532,2,27513,27513
6929,45532,3,27523,27523
6930,45533,1,27537,27537
6931,45533,1,27539,27539
6932,45533,1,27549,27549
6933,45534,3,27555,27555
6934,45534,2,27563,27563
6935,45534,2,27584,27584
6936,45534,3,27592,27592
6937,45534,1,27595,27595
6938,45534,6,27604,27604
6939,45534,1,27611,27611
6940,45534,1,27618,27618
6941,45534,1,27619,27619
6942,45534,1,27627,27627
6943,45534,2,27644,27644
6944,45535,2,27660,27660
6945,45535,2,27664,27664
6946,45535,4,27667,27667
6947,45535,2,27674,27674
6948,45535,2,27683,27683
6949,45535,1,27685,27685
6950,45535,3,27689,27689
6951,45535,1,27692,27692
6952,45535,3,27695,27695
6953,45535,2,27704,27704
6954,45535,1,27705,27705
6955,45535,2,27706,27706
6956,45535,1,27708,27708
6957,45535,3,27716,27716
6958,45535,2,27721,27721
6959,45535,2,27722,27722
6960,45535,1,27728,27728
6961,45536,1,27731,27731
6962,45536,5,27741,27741
6963,45536,1,27744,27744
6964,45536,3,27746,27746
6965,45536,1,27751,27751
6966,45536,2,27762,27762
6967,45536,2,27768,27768
6968,45536,2,27769,27769
6969,45536,1,27772,27772
6970,45536,4,27773,27773
6971,45536,1,27776,27776
6972,45536,1,27778,27778
6973,45536,2,27784,27784
6974,45536,2,27788,27788
6975,45536,1,27790,27790
6976,45536,1,27793,27793
6977,45536,1,27801,27801
6978,45536,1,27802,27802
6979,45537,2,27803,27803
6980,45538,2,27808,27808
6981,45538,1,27815,27815
6982,45538,2,27816,27816
6983,45538,4,27820,27820
6984,45538,1,27821,27821
6985,45538,2,27822,27822
6986,45538,1,27826,27826
6987,45538,1,27829,27829
6988,45538,2,27830,27830
6989,45538,1,27831,27831
6990,45538,1,27834,27834
6991,45538,1,27837,27837
6992,45538,3,27838,27838
6993,45538,4,27839,27839
6994,45538,2,27846,27846
6995,45538,1,27850,27850
6996,45539,2,27865,27865
6997,45539,1,27866,27866
6998,45539,2,27869,27869
6999,45539,2,27873,27873
7000,45539,2,27878,27878
7001,45539,2,27879,27879
7002,45539,1,27882,27882
7003,45539,2,27899,27899
7004,45540,3,27904,27904
7005,45540,4,27905,27905
7006,45540,2,27912,27912
7007,45540,9,30707,30707
7008,45540,4,30745,30745
7009,45540,4,30749,30749
7010,45540,4,30793,30793
7011,45541,2,30803,30803
7012,45541,1,30810,30810
7013,45542,6,30812,30812
7014,45542,3,30816,30816
7015,45542,4,30818,30818
7016,45542,3,30820,30820
7017,45542,3,30822,30822
7018,45542,2,30825,30825
7019,45542,1,30846,30846
7020,45542,6,30848,30848
7021,45542,1,30850,30850
7022,45542,2,30883,30883
7023,45542,5,30890,30890
7024,45542,5,30892,30892
7025,45542,2,30894,30894
7026,45542,2,30898,30898
7027,45542,2,30994,30994
7028,45542,4,31000,31000
7029,45542,2,31030,31030
7030,45542,7,31038,31038
7031,45542,5,31049,31049
7032,45543,2,31083,31083
7033,45543,2,31086,31086
7034,45544,1,31101,31101
7035,45544,2,31114,31114
7036,45544,1,31116,31116
7037,45544,1,31123,31123
7038,45544,1,31150,31150
7039,45544,1,31162,31162
7040,45545,1,31184,31184
7041,45545,1,31193,31193
7042,45545,1,31221,31221
7043,45545,2,31223,31223
7044,45545,3,31225,31225
7045,45545,2,31260,31260
7046,45545,1,31297,31297
7047,45545,3,31309,31309
7048,45546,2,31364,31364
7049,45546,1,31367,31367
7050,45546,2,31410,31410
7051,45546,2,31420,31420
7052,45546,1,31422,31422
7053,45547,2,31424,31424
7054,45547,2,31427,31427
7055,45547,1,31431,31431
7056,45547,1,31433,31433
7057,45547,5,31435,31435
7058,45547,4,31437,31437
7059,45547,2,31445,31445
7060,45547,10,31522,31522
7061,45547,3,31545,31545
7062,45548,1,31553,31553
7063,45548,1,31590,31590
7064,45548,1,31610,31610
7065,45548,4,31617,31617
7066,45548,3,31658,31658
7067,45548,2,31660,31660
7068,45548,3,31664,31664
7069,45549,2,31685,31685
7070,45549,6,31692,31692
7071,45549,1,31694,31694
7072,45549,4,31696,31696
7073,45549,4,31698,31698
7074,45549,1,31700,31700
7075,45549,6,31702,31702
7076,45549,2,31737,31737
7077,45549,3,31804,31804
7078,45549,4,31851,31851
7079,45549,1,31867,31867
7080,45549,1,31878,31878
7081,45549,3,31903,31903
7082,45549,1,31909,31909
7083,45549,3,31921,31921
7084,45549,5,31923,31923
7085,45549,3,31925,31925
7086,45549,3,31952,31952
7087,45549,1,31973,31973
13478,46970,3,32009,32009
13479,46970,2,32011,32011
13480,46970,1,32017,32017
13481,46970,4,32019,32019
13482,46970,2,32022,32022
13483,46970,4,32029,32029
13484,46970,2,32031,32031
13485,46970,3,32058,32058
13486,46970,2,32060,32060
13487,46970,3,32116,32116
13488,46970,4,32139,32139
13489,46970,2,32160,32160
13490,46970,4,32179,32179
13491,46971,6,32213,32213
13492,46971,1,32234,32234
13493,46971,1,32243,32243
13494,46971,20,32289,32289
13495,46971,3,32291,32291
13496,46971,2,32294,32294
13497,46971,1,32296,32296
13498,46971,1,32298,32298
13499,46971,6,32300,32300
13500,46971,4,32302,32302
13501,46971,3,32314,32314
13502,46971,1,32371,32371
13503,46971,4,32387,32387
13504,46971,2,32392,32392
13505,46971,4,32440,32440
13506,46971,3,32442,32442
13507,46971,2,32456,32456
13508,46971,3,32460,32460
13509,46972,6,32469,32469
13510,46972,1,32511,32511
13511,46972,2,32515,32515
13512,46972,6,32554,32554
13513,46972,2,32582,32582
13514,46972,4,32584,32584
13515,46972,2,32587,32587
13516,46972,9,32589,32589
13517,46972,2,32596,32596
13518,46972,2,32598,32598
13519,46972,4,32600,32600
13520,46972,3,32620,32620
13521,46972,2,32632,32632
13522,46972,3,32649,32649
13523,46972,1,32657,32657
13524,46972,1,32659,32659
13525,46972,2,32666,32666
13526,46972,3,32728,32728
13527,46972,5,32743,32743
13528,46972,4,32770,32770
13529,46972,1,32799,32799
13530,46972,3,32862,32862
13531,46972,3,32875,32875
13532,46972,4,32892,32892
13533,46972,4,32898,32898
13534,46972,5,32906,32906
13535,46972,2,32914,32914
13536,46972,4,32917,32917
13537,46972,1,33004,33004
13538,46972,3,33085,33085
13539,46972,2,33090,33090
13540,46972,1,33124,33124
13541,46972,2,33126,33126
13542,46973,1,33132,33132
13543,46973,2,33138,33138
13544,46973,2,33145,33145
13545,46973,2,33148,33148
13546,46973,3,33154,33154
13547,46973,4,33158,33158
13548,46973,1,33162,33162
13549,46973,4,33164,33164
13550,46973,1,33166,33166
13551,46974,10,33171,33171
13552,46974,4,33188,33188
13553,46974,5,33201,33201
13554,46974,2,33237,33237
13555,46974,1,33294,33294
13556,46974,10,33310,33310
13557,46974,6,33312,33312
13558,46974,10,33421,33421
13559,46974,2,33435,33435
13560,46974,2,33437,33437
13561,46974,2,33493,33493
13562,46974,2,33495,33495
13563,46974,2,33499,33499
13564,46974,10,33558,33558
13565,46974,11,33564,33564
13566,46974,8,33615,33615
13567,46974,2,33629,33629
13568,46974,2,33639,33639
13569,46974,4,33644,33644
13570,46974,6,33646,33646
13571,46974,6,33649,33649
13572,46974,2,33660,33660
13573,46974,6,33669,33669
13574,46974,2,33672,33672
13575,46974,19,33677,33677
13576,46974,5,33679,33679
13577,46974,2,33681,33681
13578,46974,2,33683,33683
13579,46974,6,33725,33725
13580,46974,2,33779,33779
13581,46974,1,33781,33781
13582,46974,2,33794,33794
13583,46974,10,33801,33801
13584,46974,1,33815,33815
13585,46974,1,33826,33826
13586,46974,3,33830,33830
13587,46974,7,33834,33834
13588,46974,4,33836,33836
13589,46974,1,33838,33838
13590,46974,11,33880,33880
13591,46974,4,33893,33893
13592,46974,2,33896,33896
13593,46974,4,33903,33903
13594,46974,1,33966,33966
13595,46974,7,34018,34018
13596,46974,2,34048,34048
13597,46974,4,34072,34072
13598,46974,4,34129,34129
13599,46974,5,34143,34143
13600,46974,3,34148,34148
13601,46974,3,34150,34150
13602,46974,2,34153,34153
13603,46974,11,34162,34162
13604,46974,2,34164,34164
13605,46975,1,34271,34271
13606,46976,1,34292,34292
13607,46976,3,34312,34312
13608,46976,1,34319,34319
13609,46976,3,34321,34321
13610,46976,8,34323,34323
13611,46976,1,34326,34326
13612,46976,3,34330,34330
13613,46976,2,34332,34332
13614,46976,1,34334,34334
13615,46976,4,34336,34336
13616,46976,1,34338,34338
13617,46976,4,34359,34359
13618,46976,4,34397,34397
13619,46976,1,34405,34405
13620,46976,1,34437,34437
13621,46976,1,34450,34450
13622,46976,4,34482,34482
13623,46977,1,34520,34520
13624,46977,3,34523,34523
13625,46977,2,34528,34528
13626,46977,3,34530,34530
13627,46977,2,34532,34532
13628,46978,1,34534,34534
13629,46979,5,34536,34536
13630,46979,5,34540,34540
13631,46979,5,34542,34542
13632,46979,4,34800,34800
13633,46979,4,34811,34811
13634,46979,1,35015,35015
13635,46979,2,35347,35347
13636,46979,7,35807,35807
13637,46979,3,35836,35836
13638,46979,1,35957,35957
13639,46979,1,36276,36276
13640,46979,1,36289,36289
13641,46979,7,36363,36363
13642,46980,1,36397,36397
13643,46980,2,36401,36401
13644,46980,1,36477,36477
13645,46980,5,36509,36509
13646,46980,1,36517,36517
13647,46980,6,36519,36519
13648,46980,1,36525,36525
13649,46980,4,36527,36527
13650,46980,3,36529,36529
13651,46980,3,36533,36533
13652,46980,1,36535,36535
13653,46980,1,36537,36537
13654,46980,3,36708,36708
13655,46980,2,36850,36850
13656,46980,3,36931,36931
13657,46980,4,37211,37211
13658,46980,3,37240,37240
13659,46980,4,37380,37380
13660,46980,2,37382,37382
13661,46980,1,37384,37384
13662,46980,2,37386,37386
13663,46980,4,37444,37444
13664,46980,1,37475,37475
13665,46980,3,37477,37477
13666,46980,2,37495,37495
13667,46980,5,37545,37545
13668,46980,3,37720,37720
13669,46980,1,37727,37727
13670,46980,1,37729,37729
13671,46980,2,37731,37731
13672,46980,1,37733,37733
13673,46980,3,37736,37736
13674,46980,2,37739,37739
13675,46980,1,37741,37741
13676,46980,3,37830,37830
13677,46980,2,37844,37844
13678,46980,2,37853,37853
13679,46981,6,37857,37857
13680,46981,1,38038,38038
13681,46981,6,38061,38061
13682,46981,4,38095,38095
13683,46981,3,38159,38159
13684,46981,8,38164,38164
13685,46981,7,38198,38198
13686,46981,3,38294,38294
13687,46981,2,38304,38304
13688,46981,11,38388,38388
13689,46981,7,38583,38583
13690,46981,6,38798,38798
13691,46981,2,38886,38886
13692,46981,4,38992,38992
13693,46981,6,39183,39183
13694,46981,3,39231,39231
13695,46981,2,39234,39234
13696,46981,10,39292,39292
13697,46981,2,39307,39307
13698,46981,10,39381,39381
13699,46981,8,39400,39400
13700,46981,2,39414,39414
13701,46981,15,39427,39427
13702,46981,4,39435,39435
13703,46981,2,39444,39444
13704,46981,8,39446,39446
13705,46981,5,39449,39449
13706,46981,4,39516,39516
13707,46981,14,39715,39715
13708,46981,10,39801,39801
13709,46981,2,39869,39869
13710,46981,9,40148,40148
13711,46981,15,40278,40278
13712,46981,3,40339,40339
13713,46981,5,40412,40412
13714,46981,8,40414,40414
13715,46981,2,40478,40478
13716,46981,7,40491,40491
13717,46981,4,40578,40578
13718,46981,11,40581,40581
13719,46981,3,40583,40583
13720,46981,18,40597,40597
13721,46981,10,40614,40614
13722,46981,6,40617,40617
13723,46981,5,40629,40629
13724,46981,4,40697,40697
13725,46981,10,40723,40723
13726,46981,2,40732,40732
13727,46981,4,40815,40815
13728,46981,3,40819,40819
13729,46981,4,40826,40826
13730,46981,5,40851,40851
13731,46981,6,40870,40870
13732,46981,6,40946,40946
13733,46981,2,40955,40955
13734,46981,2,40959,40959
13735,46981,11,40962,40962
13736,46981,10,40966,40966
13737,46981,8,41014,41014
13738,46981,3,41285,41285
13739,46981,4,41527,41527
13740,46981,2,41566,41566
13741,46981,4,41569,41569
13742,46981,4,41571,41571
13743,46981,7,41573,41573
13744,46982,1,41617,41617
13745,46983,5,41627,41627
13746,46983,4,41712,41712
13747,46983,6,41716,41716
13748,46983,5,41724,41724
13749,46983,4,41769,41769
13750,46983,4,41828,41828
13751,46983,7,41863,41863
13752,46983,5,41997,41997
13753,46983,4,42002,42002
13754,46984,3,42004,42004
13755,46984,2,42007,42007
13756,46984,3,42009,42009
13757,46984,2,42011,42011
13758,46984,1,42013,42013
13759,46984,2,42015,42015
13760,46984,2,42018,42018
13761,46984,8,42176,42176
13762,46984,1,42191,42191
13763,46984,2,42285,42285
13764,46984,3,42418,42418
13765,46984,5,42422,42422
13766,46984,7,42556,42556
13767,46984,1,42559,42559
13768,46984,4,42602,42602
13769,46984,4,42632,42632
13770,46985,3,42638,42638
13771,46985,2,42718,42718
13772,46985,5,42723,42723
13773,46985,3,42725,42725
13774,46985,5,42728,42728
13775,46985,2,42730,42730
13776,46985,4,42732,42732
13777,46985,2,42734,42734
13778,46985,4,42738,42738
13779,46985,1,42740,42740
13780,46985,4,42761,42761
13781,46985,2,42943,42943
13782,46985,6,42946,42946
13783,46985,1,43289,43289
13784,46985,7,43333,43333
13785,46986,2,43376,43376
13786,46986,3,43396,43396
13787,46986,4,43419,43419
13788,46986,6,43460,43460
13789,46986,4,43549,43549
13790,46986,1,43556,43556
13791,46986,4,43558,43558
13792,46986,1,43560,43560
13793,46987,4,43677,43677
13794,46987,10,43679,43679
13795,46987,5,43684,43684
13796,46987,8,43708,43708
13797,46987,8,43744,43744
13798,46987,2,43836,43836
13799,46987,3,43869,43869
13800,46987,4,43871,43871
13801,46987,10,43904,43904
13802,46987,20,43908,43908
13803,46987,10,43912,43912
13804,46987,9,43914,43914
13805,46987,2,43917,43917
13806,46987,1,43919,43919
13807,46987,4,43921,43921
13808,46987,1,43928,43928
13809,46987,4,43930,43930
13810,46987,4,43932,43932
13811,46987,10,43936,43936
13812,46987,5,44004,44004
13813,46987,6,44020,44020
13814,46987,6,44022,44022
13815,46987,4,44189,44189
13816,46987,7,44191,44191
13817,46987,4,44193,44193
13818,46987,4,44195,44195
13819,46987,4,44197,44197
13820,46987,7,44199,44199
13821,46987,12,44204,44204
13822,46987,5,44225,44225
13823,46987,13,44238,44238
13824,46987,2,44241,44241
13825,46987,6,44243,44243
13826,46987,4,44301,44301
13827,46987,2,44397,44397
13828,46987,12,44399,44399
13829,46987,4,44511,44511
13830,46987,17,44555,44555
13831,46987,11,44597,44597
13832,46987,2,44613,44613
13833,46987,5,44633,44633
13834,46987,6,44657,44657
13835,46987,4,44665,44665
13836,46987,6,44694,44694
13837,46987,6,44709,44709
13838,46987,8,44719,44719
13839,46987,4,44731,44731
13840,46987,10,44759,44759
13841,46987,4,44761,44761
13842,46987,10,44773,44773
13843,46987,3,44777,44777
13844,46987,6,44788,44788
13845,46987,6,44828,44828
13846,46987,6,44840,44840
13847,46987,11,44849,44849
13848,46987,4,44851,44851
13849,46988,7,44864,44864
13850,46988,3,44889,44889
13851,46988,1,44929,44929
13852,46988,7,44931,44931
13853,46988,10,44937,44937
13854,46988,8,44943,44943
13855,46988,3,44972,44972
13856,46988,2,44974,44974
13857,46988,3,45028,45028
13858,46988,6,45062,45062
13859,46988,9,45074,45074
13860,46988,10,45081,45081
13861,46988,7,45106,45106
13862,46988,2,45175,45175
13863,46988,8,45183,45183
13864,46988,7,45186,45186
13865,46988,5,45208,45208
13866,46988,1,45210,45210
13867,46988,2,45221,45221
13868,46988,1,45361,45361
13869,46988,5,45382,45382
13870,46988,10,45431,45431
13871,46988,6,45440,45440
13872,46988,2,45442,45442
13873,46988,1,45447,45447
13874,46988,3,45499,45499
13875,46988,1,45501,45501
13876,46988,5,45503,45503
13877,46988,13,45517,45517
13878,46988,2,45635,45635
13879,46988,2,45648,45648
13880,46988,7,45658,45658
13881,46988,5,45662,45662
13882,46988,10,45666,45666
13883,46988,1,45668,45668
13884,46988,2,45672,45672
13885,46988,5,45720,45720
13886,46988,2,45722,45722
13887,46988,3,45726,45726
13888,46988,3,45728,45728
13889,46988,4,45730,45730
13890,46988,10,45732,45732
13891,46988,9,45880,45880
13892,46988,2,45928,45928
13893,46988,2,45950,45950
13894,46988,3,45969,45969
13895,46988,2,46062,46062
13896,46988,3,46105,46105
13897,46988,2,46231,46231
13898,46988,10,46322,46322
13899,46988,2,46335,46335
13900,46988,1,46337,46337
13901,46988,4,46347,46347
13902,46988,1,46367,46367
13903,46988,2,46530,46530
13904,46988,8,46559,46559
13905,46988,7,46572,46572
13906,46988,2,46574,46574
13907,46988,5,46578,46578
13908,46989,3,46664,46664
13909,46990,1,46723,46723
13910,46990,1,46772,46772
13911,46991,2,46850,46850
13912,46991,2,46855,46855
13913,46991,8,46862,46862
13914,46991,2,46865,46865
13915,46991,4,46948,46948
13916,46991,3,46965,46965
13917,46991,5,46967,46967
13918,46991,3,46970,46970
13919,46991,3,46972,46972
13920,46991,4,46974,46974
13921,46991,2,46976,46976
13922,46991,3,47044,47044
13923,46991,2,47099,47099
13924,46991,6,47122,47122
13925,46991,2,47124,47124
13926,46991,2,47200,47200
13927,46991,1,47202,47202
13928,46992,3,47254,47254
13929,46992,4,47261,47261
13930,46992,1,47382,47382
13931,46992,2,47384,47384
13932,46992,2,47404,47404
13933,46992,2,47423,47423
13934,46992,3,47446,47446
13935,46992,2,47465,47465
13936,46992,1,47491,47491
13937,46992,3,47516,47516
13938,46992,6,47518,47518
13939,46992,3,47538,47538
13940,46992,4,47566,47566
13941,46992,3,47610,47610
13942,46992,1,47629,47629
13943,46992,4,47640,47640
13944,46992,4,47644,47644
13945,46992,5,47646,47646
13946,46992,2,47721,47721
13947,46992,3,47725,47725
13948,46992,1,47736,47736
13949,46992,10,47774,47774
13950,46992,2,47793,47793
13951,46992,2,47810,47810
13952,46992,1,47894,47894
13953,46992,2,47937,47937
13954,46992,3,47950,47950
13955,46992,1,47952,47952
13956,46992,1,47970,47970
13957,46992,3,47978,47978
13958,46992,4,47997,47997
13959,46992,3,47999,47999
13960,46992,5,48001,48001
13961,46992,6,48032,48032
13962,46992,3,48043,48043
13963,46992,4,48045,48045
13964,46992,1,48082,48082
13965,46992,3,48142,48142
13966,46992,5,48150,48150
13967,46992,10,48161,48161
13968,46992,1,48214,48214
13969,46992,4,48262,48262
13970,46992,3,48304,48304
13971,46992,5,48319,48319
13972,46992,2,48322,48322
13973,46992,2,48326,48326
13974,46992,3,48342,48342
13975,46992,2,48385,48385
13976,46992,1,48394,48394
13977,46992,5,48412,48412
13978,46993,2,48414,48414
13979,46993,14,48416,48416
13980,46993,5,48516,48516
13981,46993,3,48518,48518
13982,46993,1,48520,48520
13983,46993,1,48560,48560
13984,46993,8,48593,48593
13985,46993,3,48596,48596
13986,46993,2,48598,48598
13987,46993,1,48638,48638
13988,46993,5,48649,48649
13989,46993,4,48678,48678
13990,46993,2,48696,48696
13991,46993,3,48698,48698
13992,46993,3,48738,48738
13993,46993,6,48741,48741
13994,46993,4,48744,48744
13995,46993,17,48774,48774
13996,46993,1,48780,48780
13997,46993,1,48783,48783
13998,46993,6,48872,48872
13999,46993,10,48877,48877
14000,46993,1,48879,48879
14001,46993,6,48883,48883
14002,46993,5,48982,48982
14003,46993,3,48997,48997
14004,46993,4,49013,49013
14005,46993,8,49110,49110
14006,46993,1,49130,49130
14007,46993,4,49132,49132
14008,46993,3,49220,49220
14009,46993,3,49263,49263
14010,46993,4,49265,49265
14011,46993,2,49272,49272
14012,46993,12,49274,49274
14013,46993,4,49276,49276
14014,46993,3,49278,49278
14015,46993,6,49280,49280
14016,46993,1,49284,49284
14017,46993,13,49286,49286
14018,46993,2,49314,49314
14019,46993,4,49347,49347
14020,46993,3,49389,49389
14021,46993,2,49396,49396
14022,46993,2,49524,49524
14023,46993,3,49530,49530
14024,46993,3,49647,49647
14025,46993,2,49649,49649
14026,46993,8,49651,49651
14027,46993,7,49666,49666
14028,46993,3,49688,49688
14029,46993,13,49735,49735
14030,46993,10,49772,49772
14031,46993,2,49793,49793
14032,46994,1,49822,49822
14033,46994,3,49824,49824
14034,46994,2,49910,49910
14035,46994,1,49917,49917
14036,46994,2,49932,49932
14037,46994,8,49957,49957
14038,46994,4,49961,49961
14039,46994,5,50003,50003
14040,46994,2,50005,50005
14041,46994,3,50064,50064
14042,46994,9,50068,50068
14043,46994,4,50147,50147
14044,46994,1,50158,50158
14045,46994,6,50160,50160
14046,46994,6,50189,50189
14047,46994,3,50274,50274
14048,46994,5,50354,50354
14049,46994,5,50356,50356
14050,46994,4,50440,50440
14051,46994,4,50442,50442
14052,46994,3,50445,50445
14053,46994,1,50514,50514
14054,46994,11,50601,50601
14055,46994,2,50610,50610
14056,46994,1,50613,50613
14057,46994,2,50658,50658
14058,46994,2,50685,50685
14059,46994,6,50740,50740
14060,46994,1,50792,50792
14061,46994,4,50794,50794
14062,46994,1,50796,50796
14063,46994,4,50798,50798
14064,46994,1,50800,50800
14065,46994,1,50802,50802
14066,46994,4,50804,50804
14067,46995,1,50806,50806
14068,46995,3,50842,50842
14069,46995,2,50851,50851
14070,46995,1,50872,50872
14071,46995,1,50912,50912
14072,46995,3,50923,50923
14073,46995,3,50942,50942
14074,46995,1,50954,50954
14075,46995,4,50999,50999
14076,46995,4,51024,51024
14077,46995,4,51037,51037
14078,46996,5,51077,51077
14079,46996,4,51080,51080
14080,46996,2,51082,51082
14081,46996,2,51084,51084
14082,46996,3,51086,51086
14083,46996,2,51088,51088
14084,46996,1,51091,51091
14085,46996,3,51167,51167
14086,46996,2,51174,51174
14087,46996,2,51255,51255
14088,46996,5,51314,51314
14089,46996,3,51357,51357
14090,46996,1,51412,51412
14091,46996,1,51471,51471
14092,46996,2,51498,51498
14093,46996,2,51540,51540
14094,46996,2,51545,51545
14095,46996,2,51562,51562
14096,46996,2,51573,51573
14097,46996,1,51575,51575
14098,46996,4,51662,51662
14099,46996,3,51666,51666
14100,46996,2,51694,51694
14101,46996,6,51698,51698
14102,46996,3,51705,51705
14103,46996,2,51709,51709
14104,46996,1,51834,51834
14105,46996,1,51884,51884
14106,46996,3,51903,51903
14107,46996,1,51925,51925
14108,46996,2,51927,51927
14109,46996,1,51931,51931
14110,46996,1,51933,51933
14111,46996,2,51935,51935
14112,46996,4,51937,51937
14113,46996,1,51939,51939
14114,46996,1,52042,52042
14115,46996,1,52241,52241
14116,46996,2,52245,52245
14117,46996,4,52279,52279
14118,46997,1,52281,52281
14119,46997,6,52283,52283
14120,46997,8,52287,52287
14121,46997,1,52299,52299
14122,46997,2,52319,52319
14123,46997,11,52328,52328
14124,46997,4,52375,52375
14125,46997,3,52435,52435
14126,46997,12,52458,52458
14127,46997,4,52462,52462
14128,46997,1,52579,52579
14129,46997,6,52604,52604
14130,46997,4,52644,52644
14131,46997,4,52668,52668
14132,46997,5,52694,52694
14133,46997,2,52712,52712
14134,46997,14,52715,52715
14135,46997,1,52722,52722
14136,46997,3,52724,52724
14137,46997,4,52730,52730
14138,46997,1,52767,52767
14139,46997,4,52784,52784
14140,46997,3,52831,52831
14141,46997,2,52867,52867
14142,46997,4,52885,52885
14143,46997,2,52950,52950
14144,46997,3,52952,52952
14145,46997,4,52967,52967
14146,46998,1,52973,52973
14147,46999,3,52975,52975
14148,46999,1,53000,53000
14149,47000,3,53022,53022
14150,47000,3,53024,53024
14151,47000,2,53121,53121
14152,47000,1,53123,53123
14153,47000,2,53125,53125
14154,47000,2,53127,53127
14155,47000,1,53129,53129
14156,47000,3,53138,53138
14157,47000,2,53140,53140
14158,47000,1,53143,53143
14159,47001,1,53161,53161
14160,47001,5,53280,53280
14161,47001,1,53318,53318
14162,47001,1,53322,53322
14163,47001,2,53326,53326
14164,47001,2,53355,53355
14165,47001,4,53435,53435
14166,47001,3,53447,53447
14167,47001,1,53450,53450
14168,47001,4,53453,53453
14169,47001,1,53460,53460
14170,47001,1,53464,53464
14171,47001,2,53466,53466
14172,47001,3,53468,53468
14173,47001,9,53519,53519
1483,44079,4,53550,53550
1484,44079,1,53574,53574
1485,44079,4,53578,53578
1486,44079,1,53808,53808
1487,44079,2,53883,53883
1488,44079,1,53894,53894
1489,44079,5,53921,53921
1490,44079,1,53953,53953
1491,44079,3,53956,53956
1492,44079,3,53972,53972
1493,44079,5,53974,53974
1494,44079,4,53993,53993
1495,44079,2,53996,53996
1496,44079,2,54001,54001
1497,44080,2,54004,54004
1498,44081,1,54116,54116
1499,44081,2,54121,54121
1500,44081,5,54185,54185
1501,44081,4,54190,54190
1502,44081,1,54256,54256
1503,44081,1,54259,54259
1504,44081,2,54272,54272
1505,44081,2,54274,54274
1506,44081,2,54276,54276
1507,44081,2,54281,54281
1508,44081,3,54286,54286
1509,44081,3,54354,54354
1510,44081,2,54372,54372
1511,44081,4,54503,54503
1512,44081,2,54617,54617
1513,44081,5,54648,54648
1514,44082,1,54686,54686
1515,44083,1,54732,54732
1516,44083,2,54734,54734
